"X:","Y:","Z:","Roll:","Pitch:","Yaw:","Graph 0"
-0.030000,-0.010000,-0.010000,179.800000,0.920000,-28.550000,""
-0.020000,0.000000,-0.030000,179.770000,0.920000,-28.450000,""
0.010000,-0.010000,-0.020000,179.810000,0.920000,-28.340000,""
-0.010000,-0.020000,-0.020000,179.850000,0.920000,-28.240000,""
-0.010000,-0.020000,-0.020000,179.910000,0.920000,-28.120000,""
0.010000,-0.020000,-0.030000,179.880000,0.920000,-27.960000,""
0.010000,-0.010000,-0.020000,179.930000,0.910000,-27.780000,""
-0.030000,-0.010000,-0.020000,179.920000,0.910000,-27.630000,""
0.000000,0.030000,-0.010000,179.880000,0.910000,-27.450000,""
0.000000,-0.040000,-0.020000,179.920000,0.910000,-27.290000,""
0.010000,-0.030000,0.000000,179.960000,0.900000,-27.100000,""
0.000000,0.000000,-0.020000,-179.910000,0.880000,-26.780000,""
0.000000,-0.020000,-0.020000,-179.850000,0.870000,-26.550000,""
0.000000,-0.020000,-0.010000,-179.770000,0.870000,-26.330000,""
-0.010000,-0.010000,-0.020000,-179.720000,0.870000,-26.100000,""
-0.010000,0.000000,-0.020000,-179.660000,0.860000,-25.910000,""
-0.010000,-0.040000,-0.030000,-179.570000,0.860000,-25.740000,""
0.000000,-0.020000,-0.020000,-179.520000,0.860000,-25.600000,""
0.000000,0.010000,0.000000,-179.450000,0.850000,-25.460000,""
0.000000,-0.010000,-0.020000,-179.380000,0.860000,-25.260000,""
0.000000,-0.010000,-0.020000,-179.340000,0.850000,-25.060000,""
0.000000,-0.020000,-0.030000,-179.310000,0.850000,-24.900000,""
0.010000,-0.010000,-0.010000,-179.290000,0.850000,-24.740000,""
0.000000,-0.030000,-0.020000,-179.270000,0.850000,-24.590000,""
0.000000,-0.020000,-0.020000,-179.260000,0.830000,-24.430000,""
0.010000,-0.020000,-0.020000,-179.260000,0.810000,-24.330000,""
0.010000,-0.010000,-0.020000,-179.130000,0.800000,-21.410000,""
0.020000,0.000000,-0.020000,-179.140000,0.790000,-21.240000,""
0.010000,-0.010000,-0.030000,-179.140000,0.790000,-21.070000,""
0.000000,-0.010000,-0.020000,-179.140000,0.790000,-20.900000,""
0.010000,-0.020000,-0.010000,-179.150000,0.790000,-20.760000,""
0.020000,0.000000,-0.020000,-179.130000,0.790000,-20.560000,""
0.010000,0.000000,-0.020000,-179.140000,0.790000,-20.350000,""
0.020000,0.000000,-0.010000,-179.140000,0.780000,-20.080000,""
0.010000,0.010000,-0.020000,-179.110000,0.780000,-19.820000,""
0.020000,0.030000,-0.020000,-179.080000,0.780000,-19.480000,""
0.030000,0.020000,-0.020000,-179.050000,0.770000,-19.100000,""
0.020000,0.010000,-0.010000,-179.020000,0.770000,-18.710000,""
-0.010000,0.000000,-0.020000,-179.000000,0.770000,-18.200000,""
-0.010000,0.000000,-0.020000,-178.980000,0.770000,-17.690000,""
-0.010000,0.010000,-0.030000,-178.960000,0.770000,-17.180000,""
-0.010000,-0.010000,-0.010000,-178.950000,0.770000,-16.780000,""
0.000000,-0.010000,-0.020000,-178.910000,0.780000,-16.500000,""
0.010000,0.010000,-0.020000,-178.890000,0.780000,-16.240000,""
0.010000,-0.010000,-0.010000,-178.860000,0.780000,-16.100000,""
0.020000,0.010000,-0.020000,-178.860000,0.780000,-15.950000,""
0.010000,0.010000,-0.010000,-178.840000,0.780000,-15.700000,""
0.010000,0.050000,-0.020000,-178.830000,0.770000,-15.510000,""
0.020000,0.040000,-0.010000,-178.820000,0.770000,-15.220000,""
0.000000,0.010000,-0.020000,-178.800000,0.770000,-14.880000,""
0.000000,0.000000,-0.010000,-178.790000,0.770000,-14.660000,""
0.000000,0.000000,-0.020000,-178.780000,0.770000,-14.500000,""
0.010000,0.000000,-0.020000,-178.780000,0.770000,-14.380000,""
0.000000,0.010000,-0.030000,-178.780000,0.770000,-14.330000,""
0.010000,0.000000,-0.020000,-178.780000,0.760000,-14.320000,""
0.010000,0.010000,-0.020000,-178.780000,0.760000,-14.310000,""
0.010000,0.010000,-0.020000,-178.780000,0.760000,-14.310000,""
0.030000,0.010000,-0.020000,-178.780000,0.770000,-14.280000,""
0.010000,0.010000,-0.020000,-178.770000,0.770000,-14.200000,""
0.020000,0.010000,-0.020000,-178.770000,0.770000,-14.110000,""
0.020000,0.020000,-0.020000,-178.770000,0.780000,-13.980000,""
0.000000,0.010000,-0.020000,-178.780000,0.780000,-13.830000,""
0.000000,0.010000,-0.030000,-178.770000,0.780000,-13.700000,""
0.010000,0.010000,-0.020000,-178.770000,0.780000,-13.610000,""
0.010000,0.010000,-0.020000,-178.770000,0.780000,-13.550000,""
0.020000,0.010000,-0.010000,-178.770000,0.790000,-13.470000,""
0.010000,0.010000,-0.020000,-178.770000,0.790000,-13.390000,""
0.010000,0.010000,-0.010000,-178.770000,0.790000,-13.300000,""
0.010000,0.020000,-0.020000,-178.770000,0.790000,-13.230000,""
0.010000,0.020000,-0.020000,-178.780000,0.800000,-13.160000,""
0.010000,0.010000,-0.020000,-178.780000,0.800000,-13.130000,""
0.010000,0.010000,-0.010000,-178.790000,0.800000,-13.090000,""
0.010000,0.010000,-0.020000,-178.790000,0.800000,-13.070000,""
0.010000,0.010000,-0.030000,-178.790000,0.800000,-13.060000,""
0.010000,0.010000,-0.020000,-178.790000,0.810000,-13.050000,""
0.010000,0.020000,-0.020000,-178.800000,0.810000,-13.050000,""
0.010000,0.010000,-0.030000,-178.800000,0.820000,-13.040000,""
0.010000,0.010000,-0.020000,-178.810000,0.820000,-13.040000,""
0.010000,0.010000,-0.030000,-178.810000,0.820000,-13.040000,""
0.010000,0.020000,-0.020000,-178.810000,0.820000,-13.050000,""
0.010000,0.020000,-0.020000,-178.810000,0.820000,-13.050000,""
0.010000,0.020000,-0.030000,-178.810000,0.820000,-13.050000,""
0.010000,0.020000,-0.020000,-178.810000,0.830000,-13.050000,""
0.000000,0.010000,-0.020000,-178.810000,0.830000,-13.060000,""
0.010000,0.020000,-0.020000,-178.820000,0.830000,-13.070000,""
0.010000,0.020000,-0.020000,-178.820000,0.840000,-13.090000,""
0.010000,0.010000,-0.020000,-178.820000,0.840000,-13.110000,""
0.000000,0.010000,-0.010000,-178.820000,0.850000,-13.130000,""
0.010000,0.010000,-0.020000,-178.850000,0.850000,-13.150000,""
0.020000,0.010000,-0.020000,-178.850000,0.850000,-13.190000,""
0.020000,0.010000,-0.020000,-178.860000,0.850000,-13.210000,""
0.010000,0.010000,-0.020000,-178.860000,0.850000,-13.210000,""
0.010000,0.030000,-0.020000,-178.870000,0.850000,-13.220000,""
0.010000,0.000000,-0.020000,-178.880000,0.850000,-13.220000,""
0.010000,0.010000,-0.010000,-178.880000,0.850000,-13.240000,""
0.010000,0.010000,-0.020000,-178.890000,0.860000,-13.250000,""
0.010000,0.020000,-0.020000,-178.900000,0.860000,-13.280000,""
0.010000,0.000000,-0.020000,-178.910000,0.860000,-13.310000,""
0.010000,0.010000,-0.020000,-178.940000,0.870000,-13.400000,""
0.010000,0.010000,-0.020000,-178.940000,0.870000,-13.480000,""
0.010000,0.010000,-0.040000,-178.940000,0.880000,-13.510000,""
0.010000,0.020000,-0.030000,-178.950000,0.880000,-13.540000,""
0.010000,0.010000,-0.010000,-178.950000,0.880000,-13.580000,""
0.000000,0.020000,-0.020000,-178.950000,0.880000,-13.600000,""
0.000000,0.020000,-0.020000,-178.930000,0.880000,-13.630000,""
0.010000,0.030000,-0.020000,-178.950000,0.890000,-13.650000,""
0.010000,0.050000,-0.020000,-178.970000,0.890000,-13.660000,""
0.010000,-0.030000,-0.020000,-178.960000,0.890000,-13.660000,""
0.010000,-0.020000,-0.030000,-178.960000,0.890000,-13.670000,""
0.010000,0.020000,-0.020000,-178.960000,0.890000,-13.680000,""
0.010000,0.010000,-0.020000,-178.970000,0.890000,-13.680000,""
0.000000,0.000000,-0.020000,-178.970000,0.890000,-13.690000,""
0.010000,0.010000,-0.020000,-178.980000,0.890000,-13.690000,""
0.010000,0.000000,-0.030000,-178.980000,0.890000,-13.690000,""
0.010000,0.020000,-0.020000,-179.020000,0.900000,-13.000000,""
0.010000,0.000000,-0.020000,-179.020000,0.890000,-13.710000,""
0.010000,0.010000,-0.020000,-179.020000,0.900000,-13.710000,""
0.010000,0.010000,-0.020000,-179.030000,0.900000,-13.710000,""
0.010000,0.010000,-0.020000,-179.030000,0.900000,-13.710000,""
0.010000,0.010000,-0.010000,-179.030000,0.900000,-13.710000,""
0.010000,0.010000,-0.020000,-179.040000,0.900000,-13.710000,""
0.010000,0.010000,-0.030000,-179.040000,0.900000,-13.720000,""
0.010000,0.010000,-0.020000,-179.050000,0.900000,-13.720000,""
0.010000,0.010000,-0.020000,-179.050000,0.910000,-13.720000,""
0.010000,0.010000,-0.020000,-179.050000,0.910000,-13.720000,""
0.010000,0.010000,-0.020000,-179.060000,0.910000,-13.720000,""
0.010000,0.010000,-0.020000,-179.060000,0.910000,-13.720000,""
0.000000,0.010000,-0.020000,-179.060000,0.910000,-13.720000,""
0.010000,0.010000,-0.030000,-179.070000,0.910000,-13.720000,""
0.010000,0.010000,-0.020000,-179.070000,0.910000,-13.730000,""
0.010000,0.010000,-0.020000,-179.080000,0.910000,-13.730000,""
0.010000,0.010000,-0.020000,-179.080000,0.910000,-13.730000,""
0.010000,0.010000,-0.020000,-179.090000,0.910000,-13.730000,""
0.010000,0.010000,-0.020000,-179.090000,0.910000,-13.730000,""
0.010000,0.010000,-0.020000,-179.090000,0.910000,-13.730000,""
0.000000,0.010000,-0.010000,-179.100000,0.910000,-13.730000,""
0.010000,0.010000,-0.020000,-179.100000,0.910000,-13.730000,""
0.010000,0.010000,-0.020000,-179.100000,0.910000,-13.730000,""
0.010000,0.010000,-0.030000,-179.100000,0.910000,-13.740000,""
0.010000,0.010000,-0.020000,-179.100000,0.910000,-13.740000,""
0.000000,0.010000,-0.010000,-179.110000,0.920000,-13.740000,""
0.000000,0.010000,-0.030000,-179.110000,0.920000,-13.740000,""
0.010000,0.010000,-0.020000,-179.110000,0.920000,-13.740000,""
0.010000,0.010000,-0.020000,-179.120000,0.920000,-13.740000,""
0.000000,0.010000,-0.020000,-179.120000,0.920000,-13.740000,""
0.010000,0.010000,-0.020000,-179.120000,0.920000,-13.750000,""
0.010000,0.010000,-0.020000,-179.130000,0.930000,-13.740000,""
0.010000,0.010000,-0.020000,-179.130000,0.930000,-13.750000,""
0.000000,0.010000,-0.030000,-179.130000,0.930000,-13.750000,""
0.000000,0.010000,-0.020000,-179.140000,0.930000,-13.750000,""
0.000000,0.010000,-0.020000,-179.140000,0.930000,-13.750000,""
0.010000,0.010000,-0.020000,-179.140000,0.930000,-13.750000,""
0.000000,0.010000,-0.010000,-179.140000,0.930000,-13.750000,""
0.000000,0.010000,-0.030000,-179.150000,0.940000,-13.750000,""
0.000000,0.020000,-0.010000,-179.150000,0.940000,-13.750000,""
0.010000,0.000000,-0.020000,-179.150000,0.940000,-13.750000,""
0.010000,0.010000,-0.020000,-179.160000,0.940000,-13.750000,""
0.010000,0.010000,-0.020000,-179.160000,0.940000,-13.750000,""
0.010000,0.010000,-0.020000,-179.170000,0.940000,-13.750000,""
0.010000,0.000000,-0.020000,-179.170000,0.940000,-13.760000,""
0.000000,0.010000,-0.020000,-179.170000,0.940000,-13.760000,""
0.000000,0.010000,-0.030000,-179.170000,0.940000,-13.760000,""
0.010000,0.010000,-0.010000,-179.180000,0.940000,-13.760000,""
0.000000,0.010000,-0.020000,-179.180000,0.940000,-13.760000,""
0.000000,0.010000,-0.020000,-179.180000,0.930000,-13.760000,""
0.010000,0.010000,-0.020000,-179.180000,0.940000,-13.760000,""
0.010000,0.010000,-0.010000,-179.180000,0.940000,-13.760000,""
0.000000,0.010000,-0.020000,-179.190000,0.940000,-13.770000,""
0.010000,0.010000,-0.030000,-179.190000,0.940000,-13.770000,""
0.010000,0.010000,-0.020000,-179.190000,0.950000,-13.770000,""
0.000000,0.010000,-0.020000,-179.200000,0.950000,-13.770000,""
0.010000,0.010000,-0.020000,-179.200000,0.950000,-13.770000,""
0.010000,0.010000,-0.020000,-179.200000,0.950000,-13.770000,""
0.010000,0.010000,-0.020000,-179.210000,0.950000,-13.770000,""
0.010000,0.010000,-0.020000,-179.210000,0.960000,-13.770000,""
0.010000,0.010000,-0.030000,-179.210000,0.960000,-13.780000,""
0.000000,0.010000,-0.020000,-179.220000,0.960000,-13.780000,""
0.010000,0.010000,-0.020000,-179.220000,0.960000,-13.780000,""
0.000000,0.010000,-0.030000,-179.220000,0.960000,-13.780000,""
0.010000,0.000000,-0.020000,-179.220000,0.960000,-13.780000,""
0.000000,0.010000,-0.010000,-179.230000,0.960000,-13.780000,""
0.000000,0.010000,-0.020000,-179.230000,0.960000,-13.780000,""
0.000000,0.010000,-0.010000,-179.230000,0.960000,-13.790000,""
0.010000,0.010000,-0.020000,-179.240000,0.970000,-13.790000,""
0.010000,0.010000,-0.030000,-179.240000,0.970000,-13.790000,""
0.010000,0.000000,-0.020000,-179.240000,0.970000,-13.790000,""
0.010000,0.010000,-0.020000,-179.240000,0.970000,-13.790000,""
0.010000,0.010000,-0.020000,-179.240000,0.970000,-13.790000,""
0.010000,0.010000,-0.020000,-179.250000,0.970000,-13.790000,""
0.010000,0.000000,-0.020000,-179.250000,0.970000,-13.790000,""
0.000000,0.010000,-0.020000,-179.250000,0.970000,-13.800000,""
0.010000,0.000000,-0.030000,-179.260000,0.970000,-13.800000,""
0.010000,0.010000,-0.020000,-179.260000,0.970000,-13.800000,""
0.000000,0.000000,-0.020000,-179.260000,0.970000,-13.800000,""
0.000000,0.010000,-0.030000,-179.260000,0.970000,-13.800000,""
0.000000,0.010000,-0.020000,-179.270000,0.980000,-13.800000,""
0.000000,0.010000,-0.020000,-179.270000,0.980000,-13.800000,""
0.010000,0.010000,-0.020000,-179.270000,0.980000,-13.810000,""
0.000000,0.010000,-0.020000,-179.270000,0.980000,-13.810000,""
0.010000,0.000000,-0.020000,-179.270000,0.980000,-13.810000,""
0.010000,0.010000,-0.020000,-179.280000,0.980000,-13.810000,""
0.010000,0.000000,-0.030000,-179.300000,0.980000,-13.820000,""
0.010000,0.010000,-0.020000,-179.300000,0.980000,-13.820000,""
0.010000,0.010000,-0.020000,-179.300000,0.980000,-13.820000,""
0.010000,0.010000,-0.020000,-179.300000,0.990000,-13.820000,""
0.000000,0.000000,-0.020000,-179.300000,0.990000,-13.820000,""
0.000000,0.000000,-0.020000,-179.300000,0.990000,-13.820000,""
0.010000,0.000000,-0.020000,-179.300000,0.990000,-13.830000,""
0.010000,0.010000,-0.030000,-179.310000,0.990000,-13.830000,""
0.010000,0.000000,-0.030000,-179.310000,0.990000,-13.830000,""
0.010000,0.010000,-0.020000,-179.310000,0.990000,-13.830000,""
0.000000,0.000000,-0.020000,-179.310000,0.990000,-13.830000,""
0.000000,0.010000,-0.020000,-179.310000,1.000000,-13.830000,""
0.010000,0.010000,-0.020000,-179.310000,1.000000,-13.830000,""
0.000000,0.010000,-0.020000,-179.310000,1.000000,-13.830000,""
0.010000,0.010000,-0.020000,-179.320000,1.000000,-13.830000,""
0.010000,0.010000,-0.030000,-179.320000,1.000000,-13.830000,""
0.000000,0.000000,-0.020000,-179.320000,1.000000,-13.830000,""
0.000000,0.000000,-0.020000,-179.320000,1.000000,-13.840000,""
0.000000,0.000000,-0.020000,-179.320000,1.000000,-13.840000,""
0.000000,0.000000,-0.010000,-179.320000,1.000000,-13.840000,""
0.000000,0.000000,-0.020000,-179.320000,1.000000,-13.840000,""
0.010000,0.010000,-0.020000,-179.320000,1.000000,-13.840000,""
0.010000,0.010000,-0.020000,-179.330000,1.000000,-13.840000,""
0.010000,0.000000,-0.020000,-179.330000,1.000000,-13.850000,""
0.000000,0.010000,-0.020000,-179.330000,1.000000,-13.850000,""
0.010000,0.010000,-0.030000,-179.330000,0.990000,-13.850000,""
0.010000,0.010000,-0.020000,-179.330000,0.990000,-13.850000,""
0.000000,0.010000,-0.020000,-179.330000,0.980000,-13.850000,""
0.000000,0.010000,-0.030000,-179.340000,0.970000,-13.850000,""
0.000000,0.010000,-0.020000,-179.340000,0.950000,-13.850000,""
0.000000,0.010000,-0.030000,-179.340000,0.940000,-13.850000,""
0.000000,0.000000,-0.020000,-179.340000,0.950000,-13.860000,""
0.000000,0.010000,-0.020000,-179.340000,0.950000,-13.860000,""
0.000000,0.010000,-0.020000,-179.340000,0.960000,-13.860000,""
0.010000,0.000000,-0.030000,-179.350000,0.910000,-13.860000,""
0.000000,0.000000,-0.030000,-179.350000,0.920000,-13.860000,""
0.000000,0.010000,-0.030000,-179.350000,0.910000,-13.860000,""
0.000000,0.000000,-0.030000,-179.360000,0.900000,-13.860000,""
0.000000,0.010000,-0.030000,-179.360000,0.910000,-13.860000,""
0.000000,0.010000,-0.020000,-179.360000,0.900000,-13.860000,""
0.000000,0.000000,-0.010000,-179.370000,0.900000,-13.870000,""
0.000000,0.000000,-0.030000,-179.380000,0.910000,-13.870000,""
0.000000,0.000000,-0.020000,-179.400000,0.900000,-13.870000,""
0.010000,0.000000,-0.020000,-179.430000,0.910000,-13.920000,""
0.000000,0.010000,-0.040000,-179.500000,0.900000,-13.990000,""
0.010000,0.000000,-0.020000,-179.560000,0.900000,-14.080000,""
0.000000,0.010000,-0.020000,-179.630000,0.900000,-14.120000,""
0.010000,0.020000,0.000000,-179.700000,0.900000,-14.100000,""
0.020000,0.000000,-0.050000,-179.690000,0.890000,-14.020000,""
0.070000,0.000000,-0.070000,-179.710000,0.890000,-13.770000,""
-0.080000,0.010000,-0.070000,-179.690000,0.890000,-13.510000,""
0.070000,0.040000,-0.050000,-179.780000,0.890000,-13.220000,""
-0.010000,0.020000,0.020000,-179.870000,0.890000,-13.000000,""
-0.070000,0.000000,-0.080000,-179.900000,0.880000,-12.920000,""
-0.030000,-0.040000,0.010000,-179.840000,0.860000,-12.860000,""
0.010000,-0.030000,-0.030000,-179.570000,0.850000,-12.870000,""
0.010000,0.060000,-0.030000,-179.620000,0.840000,-12.790000,""
0.030000,0.130000,-0.010000,-179.660000,0.840000,-12.690000,""
0.000000,0.140000,-0.040000,-179.670000,0.830000,-12.560000,""
0.020000,-0.060000,-0.030000,-179.630000,0.820000,-12.420000,""
-0.020000,-0.120000,0.000000,-179.620000,0.800000,-12.290000,""
0.030000,-0.160000,-0.010000,-179.660000,0.780000,-12.170000,""
0.010000,-0.090000,-0.030000,-179.670000,0.750000,-12.020000,""
-0.010000,0.060000,0.010000,-179.620000,0.740000,-11.890000,""
0.010000,0.050000,-0.010000,-179.640000,0.740000,-11.750000,""
0.020000,-0.010000,-0.030000,-179.680000,0.720000,-11.570000,""
0.010000,0.050000,0.020000,-179.650000,0.700000,-11.410000,""
0.010000,-0.010000,0.030000,-179.710000,0.700000,-11.260000,""
0.020000,-0.020000,-0.020000,-179.850000,0.690000,-11.050000,""
0.000000,0.000000,-0.030000,-179.890000,0.670000,-10.830000,""
-0.030000,0.010000,-0.060000,179.970000,0.260000,-10.680000,""
0.000000,-0.010000,-0.030000,179.660000,0.240000,-10.530000,""
0.000000,0.000000,0.000000,179.300000,0.230000,-10.370000,""
0.010000,0.020000,0.030000,178.950000,0.220000,-10.140000,""
0.000000,-0.020000,0.020000,178.750000,0.210000,-9.850000,""
0.000000,-0.010000,-0.040000,178.660000,0.200000,-9.480000,""
0.000000,0.000000,-0.050000,178.570000,0.190000,-9.000000,""
-0.050000,-0.030000,0.000000,178.370000,0.180000,-8.660000,""
-0.070000,0.000000,-0.010000,177.960000,0.170000,-8.390000,""
-0.050000,-0.040000,-0.010000,177.440000,0.160000,-8.170000,""
0.010000,-0.040000,-0.040000,177.080000,0.150000,-7.890000,""
-0.010000,-0.020000,-0.020000,176.660000,0.150000,-7.560000,""
0.000000,-0.030000,-0.040000,176.160000,0.140000,-7.210000,""
0.020000,-0.020000,0.030000,175.680000,0.130000,-6.870000,""
0.000000,-0.010000,0.010000,175.220000,0.120000,-6.540000,""
-0.010000,-0.120000,-0.010000,174.850000,0.110000,-6.200000,""
-0.020000,-0.180000,0.010000,174.560000,0.110000,-0.720000,""
-0.020000,-0.210000,0.020000,169.410000,0.100000,-0.320000,""
0.010000,-0.150000,0.040000,168.900000,0.100000,0.020000,""
0.050000,-0.110000,0.030000,168.490000,0.090000,0.350000,""
0.030000,-0.140000,0.030000,168.170000,0.080000,0.710000,""
0.050000,-0.200000,0.030000,167.920000,0.070000,1.130000,""
0.050000,-0.210000,0.030000,167.650000,0.060000,1.600000,""
0.030000,-0.250000,0.040000,167.360000,0.060000,2.100000,""
0.050000,-0.360000,0.040000,167.050000,0.060000,2.500000,""
0.040000,-0.410000,0.030000,166.800000,0.060000,2.850000,""
0.040000,-0.440000,0.070000,166.540000,0.060000,3.150000,""
0.050000,-0.470000,0.060000,166.220000,0.060000,3.420000,""
0.060000,-0.430000,0.060000,165.910000,0.060000,3.680000,""
0.060000,-0.410000,0.040000,165.630000,0.060000,3.930000,""
0.060000,-0.430000,0.070000,165.320000,0.060000,4.160000,""
0.050000,-0.460000,0.070000,164.970000,0.060000,4.390000,""
0.090000,-0.500000,0.090000,164.560000,0.050000,4.610000,""
0.100000,-0.500000,0.050000,164.180000,0.050000,4.850000,""
0.080000,-0.470000,0.060000,163.810000,0.050000,5.150000,""
0.100000,-0.480000,0.080000,163.420000,0.040000,5.500000,""
0.110000,-0.540000,0.090000,162.980000,0.040000,5.890000,""
0.130000,-0.550000,0.120000,162.520000,0.040000,6.300000,""
0.080000,-0.550000,0.100000,162.150000,0.040000,6.660000,""
0.080000,-0.560000,0.110000,161.800000,0.040000,6.900000,""
0.110000,-0.600000,0.110000,161.400000,0.040000,7.090000,""
0.130000,-0.580000,0.110000,160.880000,0.040000,7.360000,""
0.130000,-0.560000,0.130000,160.280000,0.030000,7.700000,""
0.140000,-0.560000,0.110000,159.650000,0.030000,8.100000,""
0.120000,-0.620000,0.110000,159.030000,0.020000,8.470000,""
0.130000,-0.670000,0.130000,158.450000,0.000000,8.760000,""
0.150000,-0.640000,0.160000,157.870000,0.010000,9.040000,""
0.180000,-0.660000,0.180000,157.370000,0.000000,9.380000,""
0.170000,-0.640000,0.170000,156.990000,0.000000,9.810000,""
